part,topic,question,cue_card,source,band9_answer,answer_variant
1,Free time,Is there a new hobby you would like to try?,,question_bank,"I’d say yes, to some extent. With free time, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine.",A
1,Free time,Is there a new hobby you would like to try?,,question_bank,"Well, i’d say yes, to some extent. With free time, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine. So overall, it feels like a good fit for me.",B
1,Free time,Is there a new hobby you would like to try?,,question_bank,"I’d say yes, to some extent. With free time, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine. So overall, it feels like a good fit for me.",C
1,Hobbies,What hobbies do you enjoy?,,question_bank,"I’d say yes, to some extent. With hobbies, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine.",A
1,Hobbies,What hobbies do you enjoy?,,question_bank,"To be honest, i’d say yes, to some extent. With hobbies, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine. So it’s become a small habit for me.",B
1,Hobbies,What hobbies do you enjoy?,,question_bank,"If I’m honest, i’d say yes, to some extent. With hobbies, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine. So overall, it feels like a good fit for me.",C
1,Hobbies,How did you become interested in that hobby?,,question_bank,"I’d say yes, to some extent. With hobbies, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine.",A
1,Hobbies,How did you become interested in that hobby?,,question_bank,"To be honest, i’d say yes, to some extent. With hobbies, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine. So it’s become a small habit for me.",B
1,Hobbies,How did you become interested in that hobby?,,question_bank,"If I’m honest, i’d say yes, to some extent. With hobbies, I try to keep it balanced—enough to enjoy it, but not so much that it takes over my routine. So overall, it feels like a good fit for me.",C
1,Hobbies,How often do you do it?,,question_bank,"Quite regularly, but it depends on my schedule. On busy weeks it’s less frequent, and on weekends I usually have more time for it.",A
1,Hobbies,How often do you do it?,,question_bank,"Well, quite regularly, but it depends on my schedule. On busy weeks it’s less frequent, and on weekends I usually have more time for it. That’s why it stands out to me.",B
1,Hobbies,How often do you do it?,,question_bank,"Quite regularly, but it depends on my schedule. On busy weeks it’s less frequent, and on weekends I usually have more time for it. That’s why it stands out to me.",C
1,Hobbies,Do you think hobbies are important? Why/why not?,,question_bank,"Mainly because it’s convenient and it fits my routine. Also, it gives me a small sense of control and comfort in a busy day.",A
1,Hobbies,Do you think hobbies are important? Why/why not?,,question_bank,"Well, mainly because it’s convenient and it fits my routine. Also, it gives me a small sense of control and comfort in a busy day. In short, it’s something I genuinely enjoy.",B
